Word,Count
12],2
TankAlarmEnum.LevelDecrease:,2
Update,2
workFlow.SetValues(vals);,2
vtank.LastTemperature,2
vtank.LastWaterHeight,2
(sysEv,2
displayed,2
\name="\index"\></param>\,2
this.Tank.LastSalesVolumeDifference.ToString());,2
lt,2
BitConverter.GetBytes(79,2
newFileName,2
\alarm.AddData("\CurrentWaterLevel"\,\,2
currentNozzle;,2
\Εκτυπώσεων"\);\,2
\dbo.SalesTransaction.UnitPrice,\,2
NozzleID)[0];,2
Common.Enumerators.TankStatusEnum.HighLevel:,2
\WaterTooHeight,\,2
if(alarmControl.CurrentAlarm.DatabaseEntityId,2
//9,2
\Size(120,\,2
(signStr,2
\==0"\;\,2
dispenser.Alerts),2
\"\else"\;\,2
(49,2
(int)getst.Length);,2
chkWinPrint,2
se.TankId,2
toSerialize);,2
//3,2
(invoice.Notes,2
this.disabledPanel.Width,2
(l2.Height,2
increasing,2
this.currentAlarm.DatabaseEntityId;,2
fuelpumps,2
AmountTotals,2
\StatusChangedEventArgs(this.status,\,2
NozzleID),2
wrong,2
Subversion,2
\this.EvaluateAlertCondition(alert,\,2
foo.ComBuffer.Add(this.buffer.ToArray());,2
Sms,2
Elapsed,2
AlertHandler.CheckForTankAlerts(tank);,2
\"\Σύνολα"\;\,2
\this.AlertAdded(this,\,2
Image,2
logo,2
\Fuelpoints,\,2
Common.Enumerators.TankStatusEnum.LowLevel:,2
db.SalesTransactions.Where(s,2
\dispenser.CreateCmd(Address,\,2
this.radButton7.Image,2
fuelPoint.AddressId;,2
amountSum,2
5/4.ΤΡΙΚΑΛΩΝ,2
AuthorizeFuelPoint(fp);,2
e.AlarmId),2
Telerik.OpenAccess.ObjectState.MaskNew),2
outdoorPaymentTerminalControllersRadGridView,2
log.SentTime;,2
//alarm.AlarmTime,2
CRC.ConvertHexStringToByteArray(hex);,2
(salesNozzle,2
proceeds,2
this.panel5.Controls.Remove(alarmControl);,2
this.GetLastSalesId(fp);,2
data.AlamId,2
(int)numArray.Length);,2
[Name],2
alarm.ResolvedTime,2
fp.VolumeDecimalPlaces,2
control.QueryResolveAlert,2
TankAlarmEnum.MinHeight:,2
origFileInfo.MoveTo(newFileName);,2
//Litra=diafora,2
(VirtualDevices.VirtualDispenserAlarm,2
\name="\extension"\></param>\,2
120));,2
ApplySign(string,2
///////////////////////////////////////////////////////////////////////////////////////////,2
(user,2
\Bitmap(img,\,2
(this.IsIncreasing(null),2
data.ResolveText,2
Common.Enumerators.AlarmEnum,2
\Allowed"\,\,2
Raises,2
Telerik.WinControls.RadMessageIcon.Exclamation);,2
densities.Count;,2
\+"\.txt"\,\,2
richTextBox1,2
if(elapsedTime.Seconds,2
\"\LevelDecrease"\:\,2
Forms.ResolveAlarmForm;,2
tanks.//,2
\nozzleTotalizer,\,2
currentNozzle,2
ReportViewerForm,2
validValues[1];,2
nozzle.Alerts),2
AlertAddedEventArgs(sv));,2
invoiceGroupHeaderSection,2
this.invoiceLinesBindingSource.DataMember,2
Common.Enumerators.SendLogActionEnum.SalesTransaction;,2
VirtualTank,2
GetNozzleCMD(int,2
\name="\action"\></param>\,2
//alarm.DeviceId,2
this.logToSave.Add(log);,2
label12,2
fuelTypeNameGroupHeaderSection,2
\dbo.SalesTransaction.Volume,\,2
vTank.TankId).FirstOrDefault();,2
//vTank.LastWaterHeight,2
(alarm.ResolveText,2
if(System.IO.File.Exists(newFileName)),2
this.Tank.MaxHeight),2
sw.ElapsedMilliseconds);,2
restarting,2
Id,2
this.Initialize(fp);,2
\this.controllerThread.AddNozzle(dispenser.DispenserId,\,2
\name="\data"\></param>\,2
\δεξαμενής"\;\,2
LOGME,2
//8,2
//4,2
discountText1,2
Common.Enumerators.TankStatusEnum.Idle);,2
this.deliveryStarted;,2
μείωση,2
this.QueryAlarmResolved,2
\"\Πώληση\,2
SaleTransaction,2
\"\\nidle"\);\,2
(totalVol,2
//10,2
levelIncreaseState,2
\"\30010100"\;\,2
(fp.LastStatus,2
ssf.ShowDialog();,2
Ποσοτήτων,2
\(int)fp.GetExtendedProperty("\CurrentNozzle"\,\,2
this.dispenser.Controller.Connect();,2
str.Length;,2
response[2],2
0x05,2
QueryAlarmResolvedArgs(this.Dispenser.DispenserId));,2
final);,2
decimalPlaces));,2
this.dispenser.VolumeDecimalPlaces;,2
this.outdoorPaymentTerminalScheduleBindingSource.DataSource,2
invoice.Notes,2
(alarm.ResolvedTime.Year,2
e.Alarms[0].AlamId).FirstOrDefault(),2
EE,2
//report.DataSource,2
nz.GetLastTotalizer();,2
send);,2
this.controller.GetDispensers();,2
Is,2
entoles,2
*Authorised,2
if(database.HasChanges),2
(7,2
E1],2
nozzleTotalizer,2
this.levelDecreaseState;,2
nozzle.NozzleId),2
lastTotals,2
stores,2
VirtualDevices.VirtualTank[],2
(this.RefreshAlerts,2
unitPrice1,2
radRadioButton2,2
nz.ParentFuelPoint.Address))[0];,2
this.Tank.AlarmThreshold),2
workFlow.QueryAlarmResolved,2
ends,2
SerializeObject<T>(this,2
FormClosedEventHandler(priceForm_FormClosed);,2
vals.ActiveNozzle,2
Form,2
\MYGYM,ΑΝΟΙΞΙΑΤΙΚΗ\,2
e.Alarm.Data),2
nz.LastVolumeCounter);,2
//Logger,2
dispenserRadGridView,2
TotalizerState();,2
(totalizerDiff>0,2
Halt(Common.FuelPoint,2
Common.Enumerators.AlarmEnum.NozzleTotalError:,2
resolve,2
this.database.InvoiceLines);,2
XmlSerializer(toSerialize.GetType());,2
(nozzle.QueryTotals,2
&apos;89499fe5-f0fd-4de6-b239-c74df1b3fe41&apos;,2
this.PasswordText.Text),2
this.PrintInvoice(invoice);,2
this.Height;,2
\if((int)ParentNozzle.ParentFuelPoint.GetExtendedProperty("\tries"\,\,2
Common.Enumerators.TankStatusEnum.Selling;,2
\"\LevelIncrease"\:\,2
chkPrintBarcode,2
\"\\t\t\,2
Alerts,2
fp.DispensedAmount,2
dispC.RefreshValues();,2
vDevice,2
ΠΡΟΣΦΟΡΑ,2
Common.IController,2
BitConverter.GetBytes(7,2
ΜΕΧΡΙ,2
this.Tank.CurrentFuelLevel,2
//an,2
VirtualDevices.VirtualTankFillingInfo,2
bmp,2
alarm.SentDate,2
VirtualDevices,2
\this.serialPort.Write(numArray,\,2
this.traderBindingSource.DataSource,2
Reports.InvoiceTraderReport,2
Common.Enumerators.AlarmEnum.FuelIncrease;,2
System.IO.FileInfo[],2
removed,2
(currentNozzle,2
parapananw,2
\LevelDecrease,\,2
alert.AlertDefinitionId,2
Helper,2
this.controller.RaiseAlarm(alert);,2
(nz.LastTotalVolume,2
hreadController,2
such,2
\name="\c"\></param>\,2
(Common.Enumerators.ApplicationUserLevelEnum)currentShift.ApplicationUser.UserLevel;,2
\ASFuelControl.WorkFlow.WorkFlowProcess.ValidationkDelegate(this.IsDraining),\,2
report.ReportParameters[2].Value,2
Nozzle:,2
CurrentVolume,2
\+"\_"\+\,2
filename,2
[nvarchar](250),2
\nozzle.LastVolumeCounter,\,2
invoiceLines.Add(invoice.Notes);,2
AlarmType,2
//alarm.AlarmType,2
e-mails,2
initiated,2
VirtualDevices.VirtualTankAlarm.TankAlarmEnum.LevelDecrease;,2
tankCheckBindingSource,2
subReport1.ReportParameters[0].Value,2
this.controllerThread.QueryAlarmResolved,2
(logo,2
alarms;,2
ΜΗΝΕΣ,2
day,2
q1),2
fp.NozzleCount.ToString(),2
if(this.StatusChanged!=,2
RequestTotals,2
GaugeStuck,2
signStr);,2
this.controllerThread.GetNozzle(sysEv.NozzleId.Value);,2
File,2
fuelPoint.ActiveNozzle.TotalVolume;,2
this.traders,2
\fp.SetExtendedProperty("\CurrentNozzle"\,\,2
((VirtualDevices.VirtualTankAlarm)a).AlarmType,2
this.currentSale.NozzleId).FirstOrDefault();,2
(!origFileInfo.Exists),2
(this.AlertResolved,2
\dispensedVolume==0"\;\,2
\Logger("\Halt"\,\,2
\DateTime.Now.ToString("\dd-MM-yyyy\,2
Length=,2
this.Dispenser.ActiveNozzle.LastVolumeCounter,2
\this.GetLRC(priceRaw,\,2
130,2
Threads.QueryResolveAlarmArgs(),2
this.Dispenser.ActiveNozzle;,2
xmlSerializer,2
(args.Competed),2
\Logger("\Authorise"\,\,2
\0"\;\,2
\this.evaluateStatus(fp,\,2
responseNozzle);,2
(!dirInfo.Exists),2
\fp.Address,\,2
\"\\\SalesHandler"\);\,2
alertsToKeep,2
(this.currentAlarm.ResolveText,2
(VirtualDevices.VirtualNozzleAlarm,2
i.TankFilling.TransactionTime,2
(alertsToKeep.Contains(alert)),2
\"\\\DartError.txt"\,\,2
tableLayoutPanel1,2
VirtualDevices.VirtualTankFillingInfo();,2
alertIsOn,2
printerSettings);,2
(SystemEvent,2
\(decimal)nz.TotalVolume,\,2
subReport2.ReportParameters[0].Value,2
[DeviceSettingId],2
this.totalizers.LastOrDefault();,2
euro,2
alarm.Data),2
.deliveryStarted;,2
workFlow.AlarmRaised+=new,2
\HH:mm:ss.fff"\));\,2
state.Sale.TotalizerEnd,2
dbo.Tank,2
s.EventId,2
(this.AlertAdded,2
lowLevelState,2
DiscountAmount,2
if(invoice.InvoiceTypeId,2
\string.Format("\{0}\t{1}\t{2}\t{3}\t{4}\t{5}\t{6}\t{7}\t{8}\t{9}\t{10}\n"\,\,2
&lt;?xml,2
Condition,2
invoiceId;,2
outdoorPaymentTerminalNozzleRadGridView,2
\βέργα)"\;\,2
\this.BuildCommand(fp,\,2
\"\totalizerDiff==0\,2
mainAddressTextBox,2
\nz.LastVolumeCounter,\,2
tries++;,2
(curSale,2
errorState,2
\ParentNozzle.ParentFuelPoint.Address,//0\,2
DartProtocol.GetNozzleCMD(fp.Address);,2
dispC.Dispenser,2
deviceSettingRadGridView,2
this.currentAlert.DeviceId,2
\024.340,83\,2
EventHandler<QueryResolveAlarmArgs>(control_QueryResolveAlert);,2
decreasing,2
Transmit,2
affectedTanks),2
Threads.ResolveAlarmData,2
termal,2
calcAmount;,2
\fileName.Replace("\.out"\,\,2
\name="\body"\></param>\,2
this.disabledPanel.Height,2
this.Tank.MaxWaterHeight.ToString());,2
73,2
stopped,2
(Math.Abs(values.FuelHeight,2
e.AlertDefinitionId,2
hanldels,2
2;},2
\PrintInvoiceArgs(invoiceId,\,2
System.Math.Abs(nozzle.TotalVolumeCounter,2
volDecimal,2
reference,2
originalFile;,2
Common.Enumerators.TankStatusEnum.Filling,2
validValues[0];,2
BindingList<Data.Trader>(this.database.Traders.ToList());,2
\10:00-21:00,Κυρ\,2
Static,2
this.currentUser,2
\(!Guid.TryParse(id,\,2
TankAlarmEnum.WaterTooHeight:,2
Common.Enumerators.TankStatusEnum.Idle,2
this.database.Nozzles.Where(n=>n.NozzleId,2
tf.VolumeNormalized;,2
(!alert.AutoResolve),2
initiating,2
alertForm.LoadData();,2
\dbo.SalesTransaction.TotalizerEnd,\,2
invoiceId)),2
(this.Tank.LastSalesVolumeDifference,2
\this.RefreshAlerts(this,\,2
controllerThread_AlarmRaised(object,2
(PerceivedBrightness(color),2
VirtualTankFillingInfo();,2
\this.fillingState,\,2
diret,2
this.Tank.MaxHeight.ToString());,2
radTextBox2,2
\this.idleState,\,2
(this.totalizers.Count,2
\nz.UnitPrice,\,2
this.Tank.CurrentWaterLevel.ToString());,2
controller_AlarmResolved(object,2
fueling,2
List<TotalizerState>,2
sysEv,2
INVOICE,2
FuelPointValues(),2
\name="\fileNames"\></param>\,2
CheckForAlarms(),2
\UI.Controls.BitmapFilter.GaussianBlur(bmp,\,2
\"\_Ex.txt"\,\,2
nozzle.LastVolumeCounter);,2
RemoveAlertControl(alarmControl);,2
Updates,2
interface,2
(decimal)0.01),2
this.PrintInternalInvoice(invoice);,2
fp.Nozzles[0].TotalPrice,2
invoiceId).FirstOrDefault();,2
\lastState.Totalizer,\,2
controlling,2
//7,2
calcAmount,2
(47,2
tank.Alerts),2
newAlerts),2
outdoorPaymentTerminalScheduleRadGridView,2
this.totalizers.RemoveAt(0);,2
\decimal(18,2)\,2
TankAlarmEnum.LeavelIncrease:,2
program,2
(System.IO.FileInfo,2
(this.Dispenser.ActiveNozzle,2
0.50m,2
!i.Invoice.IsReplaced).ToList();,2
Notification,2
ssf,2
state.Totalizer,2
VirtualDispensers,2
this.GetTotalsData(fp);,2
\"\\\NuovoPignoneSTATUS.txt"\,\,2
SetConnectorDebugMode();,2
success,2
created,2
\this.serialPort.Read(numArray1,\,2
connect,2
InitializeDispenser(fp);,2
77,2
Administrator,2
alert.AlerttMessage;,2
alert.AlertDefinitionId;,2
changeLogRadGridView,2
ChecksumFuel,2
\this.ExecuteCommand(17,\,2
200;,2
radMenuItem8,2
this.statistics.Hide();,2
(byte)(32,2
email,2
\milliseconds"\,\,2
SystemEvent,2
\evaluateBuffer(fp,\,2
leei,2
fuelPoint.Initialized;,2
this.PrintToPrinterInternalInvoice(invoice);,2
System.IO.DirectoryInfo(dir.Parent.Parent.FullName,2
VirtualDevices.VirtualTankAlarm.TankAlarmEnum.MinHeight;,2
CMDGetNozzle(fp);,2
ΟΛΑ,2
\"\InvoiceLines"\;\,2
//////////////////////////////////////////////////////////////////////////////////////////////,2
controller_AlarmRaised(object,2
SMS's,2
if(alertsToResolve.Where(a=>a.AlamId,2
thermal,2
decimalPart,2
[nvarchar](50),2
if(tank,2
oldstatus,2
\this.QueryResolveAlarm(this,\,2
\this.AlertResolved(this,\,2
nz.CurrentSale.TotalizerEnd;,2
SaleData();,2
\021.512,57\,2
DiscountPercentage,2
//vTank.LastTemperature,2
this.Tank.PreviousStatus,2
count,2
\dir.GetFiles("\*.out"\);\,2
\System.IO.File.AppendAllText(System.Environment.CurrentDirectory+"\\\GilbargoLog.txt"\,String.Format("\SaleCompleted:\,2
nz.NozzleId;,2
nz.NozzleId).Count(),2
\(this.ExecuteCommand(0,\,2
!i.Invoice.InvoiceType.IsInternal.Value,2
id).FirstOrDefault();,2
\FuelPoint_id,\,2
dbo.Dispenser,2
banner.TopMost,2
\xmlSerializer.Serialize(textWriter,\,2
invoices,2
(!alarmSuspected),2
0x02),2
Halt,2
Common.FuelPoint();,2
(!sysEv.AlarmType.HasValue),2
vTank.LastSalesVolumeDifference,2
nozzle.NozzleId;,2
(int)(calcAmount,2
\System.IO.File.AppendAllText(originalFile,\,2
προ,2
\crc[0],\,2
this.alertsToResolve.ToArray();,2
Akkac^,2
fp.AmountDecimalPlaces);,2
signs,2
tableLayoutPanel1.GetColumnWidths().Min(a,2
Program.CurrentShiftId,2
Ογκομετρητή,2
controller_RefreshAlerts(object,2
decimal.Parse(volumeData),2
\this.PrintInvoice(this,\,2
Work,2
ResolveAlarm(VirtualBaseAlarm,2
\priceValue.Substring(0,\,2
reports,2
sta,2
((VirtualDevices.VirtualDispenserAlarm)a).AlertType,2
nozzle.NozzleId).Count(),2
System.Threading.Thread.Sleep(1000);,2
0xB1){NozzleNum,2
this.Tank.MinHeight.ToString());,2
q),2
\7.30-23:00,Σαβ\,2
nz.TotalVolume),2
\this.StatusChanged(this,\,2
logging,2
missmatch,2
this.buffer);,2
currentShift.ApplicationUser.UserName;,2
lastTotal;,2
alarm.EventType,2
(!i.Invoice.IsEuromat.HasValue,2
(lastState,2
\Logger("\SetPrice"\,\,2
change,2
21],2
\name="\invoice"\></param>\,2
TankAlarmEnum.MaxHeight:,2
dirInfo,2
cmdnoz,2
currentReport,2
//pare,2
\tx:"\\,2
\0x08,\,2
(Πιθανώς,2
combines,2
tankcheck,2
if(command,2
//INVOICE,2
κολλημένη,2
UI.Controls.Screenshot.TakeSnapshot(this);,2
Til^r,2
responseNozzle.Length);,2
150)),2
newTotals),2
\Νερού"\;\,2
Nozle,2
\(byte)ChecksumFuel,\,2
\LeavelIncrease,\,2
this.traders;,2
CommunicationController,2
\this.QueryResolveAlert(this,\,2
AddTotalizer(decimal,2
ntext,2
DartProtocol.StatusCommand(fp.Address);,2
radRadioButton1,2
VirtualTankFillingInfo,2
sysEv.ResolvedDate,2
T,2
invoice.InvoiceType.Printable),2
-1),2
τιμολόγηση,2
invoice.InvoiceType.IsInternal.HasValue,2
this.invoiceLinesBindingSource.DataSource,2
1010;,2
tries);,2
\CommandTypeEnum.SendPrices,1547);\,2
\this.ExecuteCommand(13,\,2
(Common.Enumerators.AlarmEnum)sysEv.AlarmType.Value;,2
\"\Ισοζύγιο\,2
this.Tank.FuelOffset,2
img;,2
ΓΥΜΝΑΣΤΗΡΙO,2
alarms.Where(a=>a.DeviceId,2
Saves,2
\name="\curVol"\></param>\,2
setted,2
store,2
9E,2
CheckForInvoices(),2
invoiceDataTextBox,2
ConfigurationFile,2
(!this.HasAlerts(null)),2
toSerialize),2
\name="\unitPrice"\></param>\,2
highWaterState)),2
\((bool)(fp.GetExtendedProperty("\iNeedDisplay"\,\,2
Common.Enumerators.TankStatusEnum.Error:,2
\Common.Enumerators.FuelPointStatusEnum.Work,\,2
(VirtualTank,2
\Έκτωσης:#{0:N2}"\,\,2
(VirtualDevices.VirtualTankAlarm,2
discAmount).EquilizeString(printerLineWidth);,2
this.flowLayoutPanel1.Controls.Add(dispC);,2
LRC;,2
respLen,2
?&gt;,2
oti,2
raf,2
IController,2
Common.Enumerators.AlarmEnum.FuelIncrease:,2
ds2,1
changeLogBindingSource,1
\"\CurrentTemperature"\,\,1
50-20-FA-50-31-01-01-05-01-01-06-02-08-00-00-09-35-00-00-10-00-03-04-00-10-69-11-82-F3-03-FA,1
buffer.Add(SOH);,1
\"\TotalVolume"\,\,1
WorkState,1
ΣΕΙΡΑ,1
fp.Nozzles[0].TotalVolume));,1
0x06;,1
BreakLoop,1
this.ShowSendFailedInfo(sender);,1
e.TankId,1
minorSleep,1
eventHandler1,1
CalculateLRC(byte[],1
\"\RX"\);//Logger\,1
textStart,1
(byte)(96,1
[IsDisabled],1
//Type,1
ΗΜΕΡΟΜΗΝΙΑ,1
foreach(Tank,1
\"\SC"\,\,1
50-20-FA-50-31-01-01-02-01-01-01-01-01-02-02-08-00-00-00-00-00-00-00-00-03-04-00-10-69-01-71-57-03-FA,1
\RefreshDelegate(this.RefreshValues),\,1
System.Threading.ThreadStart());,1
Comment,1
).OrderBy(i,1
ds2.DataSource,1
ds4.DataSource,1
//Nozzle3:,1
ACK),1
alert.FixedSize,1
SelectPrintedInvoiceForm,1
\report.ReportParameters["\CompanyName"\].Value\,1
panelSendMessages,1
Code,1
textStart);,1
50-20-FA-50-31-01-01-05-01-01-05-03-04-00-10-69-01-7C-F4-03-FA,1
o,1
s.ShiftId.HasValue,1
//ston,1
[dbo].[SaleDataView],1
(nozzle.Index-1));,1
buffer.Add(STX);,1
Common.Enumerators.ControllerTypeEnum,1
800;,1
Take,1
SelectInvoiceColorForm,1
//byte,1
terminalTypeDropDown,1
[PK_OutdoorPaymentTerminal],1
padded,1
TankLevelHistory,1
(part1,1
*************************End,1
(textStart,1
(currentStatus,1
SelectDispenserForm,1
command.AddRange(multiplexer);,1
//for,1
************************Create,1
CAST(1000.000,1
/////////////////////*////////////,1
tank.PeriodMaximum,1
\digits,\,1
//buffer,1
Reports.BalanceReport();,1
(this.Data.Length,1
priceBuffer[20],1
TotalsBtn,1
Buffer.Length);,1
EuromatPort,1
buffer.Add(12);,1
53-20-FA-53-31-01-01-06-02-08-00-00-00-64-00-00-01-00-03-04-00-15-59-11-21-13-03-FA,1
b,1
subReportSource4,1
vatSum,1
(invoice.DiscountAmount.HasValue,1
SOH,1
awaitAck,1
\cmd,\,1
Common.Enumerators.SendLogActionEnum.TankFilling;,1
Συναγερμός,1
\se.EventDate.ToString("\dd/MM/yyyy\,1
/&lt;Root&gt;,1
A8,1
Στόλου,1
ShiftPopUpForm,1
nozzle);,1
MF2,1
balance.DocumentSign;,1
Reports.BalanceReports.PumpBalanceReport();,1
\"\\\LogController"\);\,1
[ClientIp],1
alert.CaptionText,1
\Logger.Output("\SETPRICES"\,\,1
FuelPointValuesArgs(){,1
&apos;394612c6-073c-4820-aa60-828aaecefcb7&apos;,1
sendEmailTextBox,1
Clear,1
descriptionRadTextBox,1
terminalIdRadSpinEditor,1
ds3.DataSource,1
(totalVolume,1
sufix,1
MF1,1
/Α.Φ.Μ.:[CompanyVATNumber],1
(3,1
cpc.FuelType.ToString(),1
this.LastValidLevelTF;,1
\tfp.channel:{4},1
subReportSource1,1
CommandType.SendPrices),1
\this.serialPort.Write(fetchbuffer,\,1
\invoiceLines.Add("\"\);\,1
25510,1
this.objectsToDispose.Add(subReport4);,1
\ΣΑΣ"\);\,1
\//////this.executeCommand(this.cmd,\,1
tot,1
\dbo.Nozzle.OfficialNozzleNumber,\,1
buffer.Add((byte)res);,1
radButton11,1
[OldValue],1
Authorize(FuelPoint,1
labelSendTitle,1
Reports.BalanceReports.BalanceLoad();,1
respLen),1
tank.MinFuelHeight);,1
invLine.FuelType.Name.LeftString(18),1
fetchbuffer.Length);,1
Reports.BalanceReports.DivergenceBalanceReport();,1
Name=&quot;Aegean&quot;,1
?,1
dtTo);,1
/ΤΥΠΟΣ,1
System.BitConverter.ToString(buffer);,1
Fetch,1
radMaskedEditBox1,1
System.Threading.ThreadStart(this.ThreadCloseNozzleRun));,1
0x1C;,1
\bc1.EndDate.ToString("\dd/MM/yyyy\,1
fp.Nozzles[0].TotalVolume),1
s.EntityIdentity,1
tank.TotalVolume);,1
labelSendMessage,1
Nozzle6:,1
CallEventDataChanged(fp);,1
long,1
label17,1
\"\TR"\:\,1
connectionTypeDropDown,1
Reports.InvoiceReport,1
response.Skip(44).Take(8).ToArray();,1
contextMenuStrip1,1
\this.EvaluateTotalAmount(fp,\,1
deviceSerialNumberText,1
OPTSettings,1
[SettingValue],1
[PK_OilCompany],1
ds1.DataSource,1
dbo.SendLog,1
Reports.Invoices.InvoicePeriodFuelSum();,1
AUTHORIZED,1
CreateCommands**************************,1
DataBits,1
30],1
**********************End,1
EvaluateData(Common.FuelPoint,1
startThreadsOnStartCheck,1
responseLength;,1
************************Tools,1
EvaluateTotalVolume(Common.FuelPoint,1
euromatCheck,1
ASCIIEncoding.ASCII.GetString(dataBuffer.Take(9).ToArray());,1
ASCIIEncoding.ASCII.GetBytes(command);,1
\string.Format("\ΕΥΧΑΡΙΣΤΟΥΜΕ\,1
(byte)(53,1
subReportSource3.ReportDocument,1
ReturnCmdWithCrc(buffer);,1
232,1
invoice.DiscountAmount).EquilizeString(printerLineWidth);,1
AuthoriseNZ;,1
buffer[17],1
st.SalesTransactionId.ToString();,1
StartUpNozzle(Nozzle,1
\(nozzle.GetExtendedProperty("\TotalMischMatchIndex"\)\,1
GetTotalsData(FuelPoint,1
Data.SalesTransaction;,1
System.Threading.ParameterizedThreadStart(this.ThreadTransactionCloseRun));,1
\invLine.TotalPrice.ToString("\N2"\).CenterString(7)\,1
\"\.xls"\);\,1
log.Identity,1
GetPriceData(byte[],1
UI.SelectionForms.SelectBalanceForm,1
//repSource.ReportDocument,1
3).Take(9).ToArray());,1
\"\LK"\:\,1
Common.Enumerators.AlarmEnum.FuelTooHigh).Count(),1
@InvoiceTypeId,1
//((Telerik.Reporting.OpenAccessDataSource)report.DataSource).ConnectionString,1
(ssf.SelectedShift,1
0x17;,1
\(N&apos;2d8b4d44-8a70-444e-b33b-092a89e9d34a&apos;,\,1
!a.AlertIsDisabled,1
Δ.Ο.Υ.:[Trader.TaxRegistrationOffice],1
Discard,1
[F5],1
b2;,1
panelNozzle4,1
//[F9],1
[varbinary](max),1
radPageViewPage6,1
subReport4;,1
fuelPointValuesArg1,1
\(byte)NozzleAddress,\,1
IDle,1
//*****************************************/,1
(IDisposable,1
slog.Action,1
Commands****************************,1
this.logToSave),1
this.Data.Split(';');,1
ds5.DataSource,1
priceBuffer.Length);,1
wizardWelcomePage1,1
if(superdh,1
Action,1
50-31-02-08-00-00-00-68-00-00-00-73-DD-1A-03-FA,1
ΔΙΕΥΘΥΝΣΗ:[Trader.Address],1
Reports.ShiftReportDispenser();,1
s.SalesTransaction.ShiftId,1
Μετρητά,1
alert.ShowOptionsButton,1
ssf.SelectedShift,1
radMenuItem9_Click(object,1
SUM(,1
command.Length);,1
tank.GetTankVolume(tdb.GetLastValidLevel());//,1
\0xFB,0xFD,0x02,0x01,0x01,0x00,0x00,0x20,0x00,0x08,0x01,0x22\,1
this.data,1
Communication.ChangePriceClass;,1
panelSendMessagesInner,1
int.Parse(priceData);,1
ActionTypeEnum,1
byte.Parse(part1.ToString());,1
fuelTypePriceBindingSource,1
alert.AutoClose,1
btnTankStausReport,1
GetData.Length);,1
\bc.TimeEnd.ToString("\dd/MM/yyyy\,1
[13],1
Authorise,1
crc;//,1
‘0’,1
\this.GetNumberAsByte(amount,\,1
alert.Show();,1
[dbo].[OilCompany](,1
PROCEDURE,1
log.Identity).FirstOrDefault();,1
\"\MinFuelHeight"\,\,1
\"\Balance"\;\,1
51-30-01-01-05-05-03-00-10-01-D7-98-03-FA-51-C0-FA,1
(f.PriceChanged),1
wizardPage1,1
\"\<--"\\,1
ftp,1
\BitConverter.ToString(buffer),\,1
\this.serialPort.Write(command,\,1
ssf.SelectedBalance).FirstOrDefault();,1
Thread*******************************,1
fp.Channel));,1
panelNozzle1,1
Data.SystemEvent;,1
\"\B"\)\,1
buffer.Skip(start).Take(textEnd,1
STX,1
/////uncomment,1
MethodNameEnum,1
//resume,1
1000));,1
21-14-07-0A,1
\buffer.ToArray(),\,1
\"\D"\)\,1
dbo.GetFuelTypeSums,1
[F6],1
\((Telerik.Reporting.SubReport)report.Items["\reportFooter"\].Items["\subReport1"\]).ReportSource\,1
Common.Enumerators.FuelPointStatusEnum.Nozzle}});,1
tdb.GetLastValidLevel());//,1
\report.ReportParameters["\CompanyCity"\].Value\,1
Reports.InvoiceReport();,1
Reports.SaleReportDispenser,1
FuelPointValuesArgs,1
51],1
st.Nozzle.Description,1
Reports.ShiftReportDispenser,1
[10],1
EOT,1
(byte)digit;,1
50-31-01-01-05-03-04-00-10-69-01-65-10-01-00-66-33-49-88-00-00-00-00-00-00-00-00-00-00-A7-8E-03-FA,1
System.IO.Ports.Parity,1
\Exception("\?"\);\,1
Reports.ShiftLiterCheck();,1
\"\Shifts"\);\,1
\this.EvaluateVolume(fp,\,1
\IsNull(IsSupplier,\,1
SendLog,1
[dbo.TankSale_SalesTransactionId],1
ftp.FuelType.Name,1
data.Length;,1
Receipt,1
RS,1
\Console.WriteLine("\tx:\,1
SaleTransactionsForm,1
\(int.TryParse(data.ToString(),\,1
radDateTimePicker6,1
//[F6],1
\this.GetNumberAsByte(price,\,1
outdoorPaymentTerminalBindingSource,1
label16,1
[ApplicationUserName],1
radGroupBox4,1
).ToList();,1
tankRadGridView,1
byte.Parse(part2.ToString());,1
[Abbreviation],1
prosfato,1
Version:4.0.30319.0,1
\"\BalanceClass"\:\,1
panel12,1
/ΕΠΩΝΥΜΙΑ:[CompanyName],1
alert.ShowPinButton,1
d+t,1
\report.ReportParameters["\SignLine"\].Value\,1
IFSF,1
subReportSource2,1
outdoorPaymentTerminalControllersBindingSource,1
1).Select(t=>t.Tank)),1
[IsSerialNumber],1
priceBuffer.ToArray());,1
btnAddSchedule,1
Millennium's,1
alert.ScreenPosition,1
βάσει,1
subReport3.ReportParameters[2].Value,1
\PumpController.Write(Protocols.Millenium.StartNozzle2,\,1
\decimal(18,\,1
fp.Address:{3},1
(i,1
WorkFlowSteps,1
int.Parse(volBuffer.ElementAt(5).ToString());,1
cpc,1
//[F4],1
Halt(FuelPoint,1
Protocols.Millenium.StartNozzle2.Length);,1
DD/MM/YY,1
Πέμπτη,1
\"\Invoice_"\\,1
objectsToDispose,1
NozzleCount,1
paymentTypeRadDropDownList,1
buffer.Add(11);,1
StopBits,1
\BuildCommand(fp,\,1
edw,1
QueryAuthorize(Common.FuelPoint,1
