Word,Count
[dbo].[FinancialTransaction],1
\name="\inputRtf"\>RTF\,1
this.settingsGrid.LoadGrid(this.controller.GetDispensers());,1
data.ResolveDateTime,1
sendEmailPasswordTextBox,1
ΑΡΙΘΜΟΣ,1
log.Data,1
[FinancialTransactionId],1
this.database.Invoices.Where(inv,1
Common.Enumerators.TankStatusEnum.Offline,1
log.Status,1
(this.PrintInvoice,1
StringWriter();,1
\"\\\SingnedDocuments"\);\,1
this.openAlerts.Remove(e.DatabaseEntryId);,1
(this.statistics,1
\UNLIMITED,\,1
10240KB,1
[DataBits],1
Telerik.Reporting.OpenAccessDataSource(new,1
send,1
//if(invoice.Printer,1
btnInvoiceTraderSalesReport,1
AlertHandler.CheckForDispenserAlerts(dispenser);,1
MainForm,1
add,1
disps,1
labelVolume,1
this.officialStartDate,1
SerialNumbersForm,1
//VirtualDevices.VirtualTankAlarm,1
dirInfo.FullName,1
&apos;25330fa4-dc1d-428b-bd8f-34d7cf00dda4&apos;,1
\AlertHandler.AddExistingTankAlerts(vtank,\,1
il.Volume);,1
currentDensityRadSpinEditor,1
SelectDispenserNozzleForm,1
vnz.ConnectedTanks.Sum(t,1
(alarm.ResolvedTime.Year,1
Reports.Invoices.InvoicePeriodInvoiceTypeSum();,1
database.Tanks),1
PrintInvoiceArgs,1
nz.CurrentSaleUnitPrice);,1
Δ.Ο.Υ.:[CompanyVATOffice],1
this.db.SaveChanges();,1
dispensers,1
this.objectsToDispose.Add(ds2);,1
i.TransactionType,1
version=&quot;1.0&quot;,1
DispenserDiscountForm,1
bmp;,1
Occupation,1
currentTitrimetry.Tank.MaxFuelHeight,1
taxRegistrationOfficeRadTextBox,1
Encoding.Default.GetBytes(this.CreateSignLine(null));,1
είναι,1
db.Balances.Where(b,1
Convert,1
dirInfo.Create();,1
255);//.Blue;,1
\dbo.FuelType.Name,\,1
property,1
radPageViewPage8,1
btnFillingEnd,1
(alarm.ResolveText,1
\"\,\,1
fullName),1
\string.Format("\Οι\,1
invoke,1
unitPrice2,1
flag,1
Sms,1
se.EventId,1
([SalesTransactionId]),1
Console,1
CreateInvoiceForm,1
Telerik.OpenAccess.ObjectState.MaskNew,1
assemliesDropDown,1
PTS,1
\name="\sale"\></param>\,1
nozzleIds,1
VendingMachineStatusEnum.Open),1
fillingsFrom,1
Reports.ShiftReport();,1
VatExemption,1
serverPortLabel,1
WorkFlow.QueryAlarmResolvedArgs,1
fp.AmountDecimalPlaces,1
mainPanel,1
titrimetry.DocumentSign,1
n.DispenserId).ThenBy(n,1
labelFuelTypeDesc,1
Common.Enumerators.TankStatusEnum.LevelIncrease:,1
(NozzleInfo,1
tankSerialNumberRadTextBox,1
Common.Enumerators.TankStatusEnum.FuelExtraction),1
disp.Nozzles.Where(n=>terminal.OutdoorPaymentTerminalNozzles.Select(nz,1
\fs.Write(line,\,1
CashForm,1
Update,1
btnUsers,1
secondary,1
tankGauge1,1
CreateTankFilling(VirtualDevices.VirtualTank,1
Reports.BalanceReports.TankFillingBalanceReport();,1
Quantity,1
nvarchar(255),1
line,1
\name="\endTotal"\></param>\,1
il.VolumeNormalized);,1
this.tank.CurrentTemperature);,1
orderLimitSpinButton,1
ASFuel.AutoPay.Common.GetNextSale();,1
btnInvoiceTraderSuplyReport,1
(VirtualNozzle,1
this.PrintToPrinter(balance);,1
\str.Replace("\Lt"\,\,1
this.litercheckInvoiceType,1
sale)),1
\file.Name.Replace("\Balance_"\,\,1
\"\ΓΕΝΙΚΟΣ\,1
started,1
fp.Status,1
EventHandler<WorkFlow.QueryAlarmResolvedArgs>(controllerThread_QueryAlarmResolved);,1
regex,1
VirtualDevices.VirtualBaseAlarm[],1
oldUser,1
label20,1
StringWriter,1
firstBalance.StartDate;,1
\gr.DrawEllipse(p,\,1
QueryResolveAlarmArgs());,1
ds4.DataMember,1
\name="\orderIndex"\></param>\,1
if(events.Count,1
mgsRet,1
Handles,1
radLabel19,1
VirtualDevices.VirtualBaseAlarm;,1
Information,1
radMenuItem5_Click(object,1
\this.messages.TryAdd(rni.MessageId,\,1
With,1
Φορολογικός,1
labelNumber,1
LogSend(object,1
inv,1
FileInfo(path);,1
\"\.txt"\),\,1
Start/Stop,1
favors,1
NozzleTypeModel,1
.LastValidLevel;,1
(lastSale,1
(alarm.AlertType,1
Tags,1
\cpc.Price.ToString("\N3"\)\,1
radPageViewPage4,1
[dbo].[Nozzle],1
alert.ContentImage,1
s.TitrimetryId.ToString().ToLower(),1
nz.NozzleIndex);,1
tankCheckHour,1
ni.RemainingTankVolume,1
trader).FirstOrDefault();,1
[TableName],1
nvarchar(10),1
UI.SettingForms.PriceSettingsForm;,1
ImageSource=&quot;iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAYAAACtWK6eAAAABGdBTUEAALGOfPtRkwAAACBjSFJNAACHDwAAjA8AAP1SAACBQAAAfXkAAOmLAAA85QAAGcxzPIV3AAAKL2lDQ1BJQ0MgUHJvZmlsZQAASMedlndUVNcWh8+9d3qhzTACUobeu8AA0nuTXkVhmBlgKAMOMzSxIaICEUVEmiJIUMSA0VAkVkSxEBRUsAckCCgxGEVULG9G1ouurLz38vL746xv7bP3ufvsvc9aFwCSpy+XlwZLAZDKE/CDPJzpEZFRdOwAgAEeYIApAExWRrpfsHsIEMnLzYWeIXICXwQB8HpYvAJw09AzgE4H/5+kWel8geiYABGbszkZLBEXi,1
inform,1
btnShiftReport,1
openAccessDataSource;,1
Telerik.Reporting.Processing.ReportProcessor();,1
log.Action.ToString();,1
\temp,\,1
t.Height).Value;,1
nz.ParentDispenser.OfficialNumber;,1
resolving,1
typeof(VirtualDevices.VirtualTankFillingInfo)),1
Ποντίκι,1
Encoding.Default.GetBytes(printText)));,1
\points,\,1
btnPrices,1
this.salesToProcess.Enqueue(e.Sale);,1
&apos;CompanyName&apos;)),1
/[InvoiceType.Description],1
1000),1
clientPortLabel,1
\(decimal)Math.Pow(10,\,1
brnAddDispenser,1
this.upDecPlacesRadSpinEditor.DataBindings.Clear();,1
Telerik.WinControls.Enumerations.ToggleState.Indeterminate;,1
this.panelDispenser.Controls),1
b.BalanceId,1
VirtualTankAlarm.TankAlarmEnum,1
((VirtualDevices.VirtualNozzleAlarm)a).AlertType,1
notification,1
btnChangeUser,1
UPDATE,1
decimal[],1
c.Location.Y),1
[datetime],1
Common.Enumerators.TankStatusEnum.LevelDecrease,1
\Size(120,\,1
formatted,1
tank.AlarmThreshold),1
codes,1
Id=&quot;b8ce4952-e5df-42a9-95fe-000b4699db2d&quot;,1
status),1
Group,1
sw,1
SimpleTCP.SimpleTcpServer,1
Initialize,1
[TerminalId],1
(this.PriceChanged,1
Data.DatabaseModel.CurrentUserId,1
typeof(Data.DatabaseModel)),1
dbTank.GetLastValidTemperatur();,1
ftpc.TotalizerStart);,1
validValues[2];,1
&apos;ΤΔΑ,1
splitPanel5,1
/RETURNS,1
nz.NozzleId).Contains(n.NozzleId)),1
TankSettings,1
taxRegistrationNumberLabel,1
DispenserTransactionsForm,1
\controller.CommunicationPort,\,1
\N&apos;WAT&apos;,\,1
SelectController,1
cityTextBox,1
120));,1
rni.MessageId,1
dispenserBindingSource,1
([TankId]),1
ΠΑΡΑΣΤΑΤΙΚΟΥ,1
//int,1
Data.Balance;,1
(user,1
SelectNozzleForm,1
dispenserNumberLabel,1
Applies,1
typeof(VirtualDevices.VirtualBaseAlarm)),1
Telerik.WinControls.RadMessageIcon.Exclamation);,1
@FuelTypeId,1
fuelLevelRadSpinEditor,1
control.Dispose();,1
tAlarm.AlarmType).ToList();,1
WaitingClock,1
values:,1
GetOPTStatusReturnMessage,1
Nuovo,1
isCustomerLabel,1
(maxC,1
UI.Controls.DispenserControl();,1
lastSale,1
ΕΠΑΓΓΕΛΜΑ:[Trader.Occupation],1
list.Add(msg);,1
startDateDatetimePicker,1
this.dispenserSaleBindingSource.DataSource,1
tankFilling,1
cbxChangePrice,1
alert.DocumentSign,1
txtBarcodeTemplate,1
06/10/2014,1
disps),1
subReportSource4.ReportDocument,1
!i.Invoice.InvoiceType.IsInternal.Value),1
I,1
\System.Windows.Forms.MessageBox.Show(ex.Message,\,1
volume)),1
fleetManagerDispensersBindingSource,1
PasswordTextOpen,1
radSplitContainer2,1
waitingDeliverySecs,1
MessageTypeEnum.DisableOPT,1
tank.LastSalesDifference(10);,1
ΣΥΝΝΑΛΛΑΣΣΟΜΕΝΟΣ,1
).OrderBy(i=>i.Invoice.TransactionDate);,1
MessageTypeEnum.GetOPTStatusReturn),1
\"\Sign\,1
radMenuItem4,1
\"\TankFillingData"\;\,1
(user.PasswordEnc,1
this.alertGrid.RefreshAlerts()));,1
otpTerminals),1
Official,1
this.currentAlarm.ResolveText;,1
bal.LastSale,1
\Size(300,\,1
eurmatNumber,1
raf.FormClosed,1
dispenserId,1
titrationDateRadDateTimePicker,1
\name="\connString"\></param>\,1
EventHandler(Instance_AlarmUpdated);,1
mni.Nozzles),1
Catalog,1
tankSerialNumberLabel,1
isSupplierRadCheckBox,1
isValidRadCheckBox,1
\nozzle.NozzleId,\,1
control.Width,1
/SELE,1
\DateTimeStamp,\,1
radMenuItem10,1
Program.CurrentUserName,1
ex);,1
=&apos;25330fa4-dc1d-428b-bd8f-34d7cf00dda4&apos;,1
FOREIGN,1
raising,1
(cnode,1
this.database,1
AlertGrid_QueryRemovrControl;,1
v.HasValue,1
panelNozzle3,1
radMenuItem6_Click(object,1
\Tank,\,1
log.SendLogId,1
System.IO.File.WriteAllLines(fileName,1
(RadDesktopAlert,1
LiterCheck,1
baseDensityLabel,1
g.PumpSerialNumber,1
TankFillingInfo,1
typelib,1
this.dispenser1.ScaleControl((float)1,1
this.Width;,1
applicationUserLoggonsBindingSource,1
Reports.BalanceReport,1
(t,1
(alert,1
DevicePort,1
launched,1
label23,1
db.Tanks;,1
temperatireLabel,1
Reports.ShiftReportFuelType();,1
ft.GetCurrentPrice();,1
((state,1
encryption,1
outside,1
btnFillingCancel,1
communicationPortLabel,1
if(alerts.Count,1
SendAlertsThread();,1
tank.GetLevelAtTime(balance.TimeEnd);,1
\elapsedTime.ToString(),\,1
Έτοιμη,1
control_QueryResolveAlert(object,1
radLabel26,1
EventHandler,1
-1;,1
AlertScreenPosition.BottomLeft;,1
AttachFillingForm,1
(currentNormalizedVol,1
(this.TankFillingAvaliableEvent,1
invoiceSignatureLabel,1
xmlSerializer,1
(tank.CurrentFuelLevel,1
EuromatIp,1
(args.Competed),1
RadDesktopAlert,1
Attaches,1
dbo.ClearLog,1
TerminalType,1
Common.FuelPointValues,1
\(sender.GetType().GetInterface("\ASFuelControl.WorkFlow.ITankWorkFlow"\)\,1
buffer,1
this.database.Add(slog);,1
Μείωση,1
this.database.SendLogs.Where(s,1
Pixel,1
[TotalizerEnd],1
Utility,1
db.SaveChanges();,1
Encoding.Default.GetBytes(PCL5Commands);,1
subReportSource2,1
Noozle,1
d.OfficialNumber,1
TotalOut,1
Color.Black,1
n.FuelTypeDescription,1
Common.Enumerators.TankStatusEnum.Filling,1
TankAlertMargin),1
Αυξηση,1
System.IO.File.ReadAllText(fullName);,1
DateTime.Now.Subtract(TimeSpan.FromSeconds(29));,1
diret,1
oldUser.ApplicationUserLoggons.Where(al,1
labelAddress,1
\nozzle.NozzleIndex.Value,\,1
waitingLiterCheckMins,1
this.startControllerButton.IsEnabled,1
LastSent,1
\invoiceLines.Add("\--------------------------------------------"\);\,1
nz.CurrentSaleUnitPrice;,1
tank.MinHeight),1
tank.LastFuelHeight,1
UI.Controls.DispenserControl,1
//control.QueryResolveAlert,1
NozzleFlowControl,1
SelectFuelTypeForm,1
typeof(VirtualDevices.VirtualNozzleAlarm)),1
tankId,1
invoiceId,1
6272KB,1
log.Status;,1
processor,1
strongly,1
i.Invoice.InvoiceType.TransactionSign.HasValue,1
radMenuItem3_Click(object,1
printBalancesCheck,1
InvoiceTypesForm,1
RemoveAlertControl(alarmControl);,1
this.stopControllerButton.IsEnabled,1
.ResolveDateTime;,1
faxLabel,1
//control.Height,1
0)).EquilizeString(printerLineWidth);,1
priceForm_FormClosed(object,1
ConnectionType,1
14400,1
\nozzle.OfficialNozzleNumber,\,1
tankAlerts);,1
decrypted</param>,1
watcher.Created,1
\name="\PlainText"\>Text\,1
color..,1
ενημέρωση,1
(lastTotals,1
(rm,1
.Blue;,1
deviceTypeLabel,1
Reports.DeliveryReport();,1
alert.ShowOptionsButton,1
newTotals,1
XmlSerializer,1
roundRectShape1,1
(alarmType),1
e.AlertId).FirstOrDefault();,1
List<IDisposable>();,1
(nozzle,1
transactionDateLabel,1
Α.Φ.Μ.:[Trader.TaxRegistrationNumber],1
controller_AlarmRaised(object,1
printAlertsCheck,1
/Where,1
System.Diagnostics.Stopwatch,1
jobs,1
\dbo.Invoice.Number,\,1
this.panel5.Controls.OfType<UI.Controls.AlarmControl>().Where(ac,1
this.controller.GetDispensers().Where(t,1
&apos;ΤΔΑ&apos;,1
radLabel24,1
s.ShiftId,1
\Εκτυπώσεων"\);\,1
(openSales.Keys.Where(s,1
(vt.Alerts.Where(a,1
clientIpLabel,1
serialNumberLabel,1
Reports.TransactionReport,1
(signStr,1
this.selectInvoiceControl2.DateTo,1
dtFrom);,1
DirectionEnum.ConsoleToProxy;,1
slog.EntityIdentity,1
pump,1
//db.DisposeDatabase();,1
human,1
GS,1
EuromatPort,1
newFileName,1
it),1
\((Telerik.Reporting.SubReport)report.Items["\reportFooter"\].Items["\subReport2"\]).ReportSource\,1
3;,1
mgsRet.MessageString;,1
ni.NozzleNumber).Count(),1
e.Node.Nodes),1
[PK_OutdoorPaymentTerminal],1
fp.VolumeDecimalPlaces,1
(maxC.Height,1
emailLabel,1
(VirtualDevices.VirtualDispenserAlarm,1
\name="\extension"\></param>\,1
\//!il.Invoice.InvoiceSignature.Contains("\ΔΟΚΙΜΑΣΤΙΚΗ\,1
Παραλαβή,1
GetDevicesReturn();,1
[NewValue],1
SelectInvoiceColorForm,1
NozzleInfoControl,1
if(elapsedTime.Seconds,1
Guid.Empty;,1
\"\TankFilling"\:\,1
db.InvoiceLines.Where(s,1
Pignone,1
this.invoiceLinesBindingSource.DataMember,1
e.Competed,1
Push,1
controllerInterface.TotalsRecieved,1
e);,1
faxRadTextBox,1
KEY([NozzleId]),1
nozzleAddress,1
\st.TransactionTimeStamp.ToString("\dd/MM/yyyy\,1
\name="\data"\></param>\,1
LOGME,1
terminal.OutdoorPaymentTerminalNozzles.ToArray();,1
nozzle.FuelTypeId);,1
lastBalance.EndDate;,1
this.selectInvoiceControl3.LoadData();,1
\Color.FromArgb(244,5,\,1
userNameLabel,1
controllerAssemblyLabel,1
totalAmountRadSpinEditor,1
Properties.Resources.error32;,1
PCL5,1
invoiceLines.Add(quantitySum.RightString(printerLineWidth));,1
\A"\);\,1
needed,1
sent,1
made,1
sale.CheckSale(dispenser.TotalDecimalPlaces);,1
etc,1
\this.ExportReportAsText(report,\,1
lastTotals,1
sendData,1
newStatus;,1
invoice.InvoiceType.IsInternal.HasValue,1
Common.Enumerators.TankStatusEnum.Idle),1
workFlow.QueryAlarmResolved,1
terminalAssemblyRadTextBox,1
VirtualDevices.VirtualNozzle[],1
Form,1
vatAmountRadSpinEditor,1
\dbo.Dispenser.OfficialPumpNumber,\,1
ΑΚΡΟΣΩΛΗΝΙΟ,1
\dbo.TankSale.EndTemperature,\,1
(img,1
\string.Format("\d:\\{0}.txt"\,\,1
yet,1
\"\)"\\,1
this.Height;,1
decimal.Parse(dataPrev.Value)),1
bc,1
attributes,1
\name="\obj"\></param>\,1
control.CurrentAlarm,1
phone1RadTextBox,1
RTF</returns>,1
clientIpRadTextBox,1
[dbo].[TitrimetryLevel],1
tank.GetDensityAtTime(balance.TimeEnd));,1
subReportSource3,1
ftp.FuelTypePriceId.ToString();,1
Value,1
Οθόνη,1
balance.BalanceText);,1
[dbo].[FleetManagmentCotroller],1
filename,1
invoiceLines.Add(info3String.CenterString(printerLineWidth));,1
cbxAlarm,1
\CompanyOccupation,\,1
toRemoveTank,1
alert.Message;,1
euromatPortLabel,1
v1.Volume);,1
slog.SentStatus,1
invoiceDateFrom,1
sumOutNormal,1
BaseMessage[],1
radWizard1,1
bntDeleteDispenser,1
Visual,1
UI.SettingForms.PriceSettingsForm,1
ft.Nozzles,1
nameTextBox,1
ftdesc,1
irc,1
10;,1
//vTank.LastFuelHeight,1
//control.DeviceType,1
SerializeAnObject,1
if(this.server.IsStarted),1
balance.DocumentSign,1
VirtualDevices.VirtualTankFillingInfo();,1
slog.SendLogId,1
radGroupBox3,1
\lines.Add("\<!7062;1022;B;998129283;;0;0;100,00;0;0;0;0;23,00;0;123,00;;;;info@solidusnet.gr;;c;>"\);\,1
alarm.ResolveText;,1
ni.UnitPrice,1
radDateTimePicker3,1
\System.IO.File.AppendAllText(originalFile,\,1
workFlow.AlarmRaised+=new,1
radLabel23,1
N&apos;[FileName].mdf&apos;,1
int2,1
minFuelHeightRadSpinEditor,1
ΠΡΩΤΟΚΟΛΛΩΝ,1
subReport2.ReportParameters[1].Value,1
\(decimal.TryParse(str,\,1
sslCheckBox,1
paymentTypeRadDropDownList,1
\workFlow.Controller.SetNozzleIndex(workFlow.Dispenser.ChannelId,\,1
;,1
allready,1
/IF,1
startValues,1
BaseMessage>,1
tankNumberLabel,1
Reports.ShiftReportDispenser();,1
PriceControl,1
(bm,1
\PrintInvoiceArgs(invoiceId,\,1
vtank.LastTemperature,1
otpEnabled,1
[PK_ShiftSetting],1
\name="\index"\></param>\,1
Static,1
\(!Guid.TryParse(id,\,1
this.panelGeneral.Controls),1
(this.labelTotalVolumeDec.Text.Length,1
this.openAlerts[e.DatabaseEntryId].ToArray();,1
IsFinalized,1
se.TankId,1
\tank.LastTemperature,\,1
panelNozzle1,1
controller_AlarmResolved(object,1
sysEv,1
tankCheckMinute,1
\name="\fileNames"\></param>\,1
this.PrintToPrinter(tankFilling);,1
e.Node.Parent.CheckState,1
\file.Name.Replace("\Titrimetry_"\,\,1
invoiceId).FirstOrDefault();,1
PROCEDURE,1
flowLayoutPanel2,1
currentNettoFuelNomalizedVolumeRadSpinEditor,1
alert.AutoClose,1
if(database.HasChanges),1
Communication.ChangePriceClass;,1
radMenuItem9_Click(object,1
components,1
ΔΙΕΥΘΥΝΣΗ:[Trader.Address],1
e.Alarm.Data),1
this.DialogResult,1
\"\"\).Replace("\TankFilling_"\,\,1
(IDisposable,1
((int)this.dispenser.ActiveNozzle.CurrentSaleTotalVolume).ToString();,1
SelectTankActionForm,1
Δ.Ο.Υ.:[Trader.TaxRegistrationOffice],1
vtank,1
titrimetry,1
\(N&apos;2d8b4d44-8a70-444e-b33b-092a89e9d34a&apos;,\,1
line.Length);,1
btnInvoices,1
//repSource.ReportDocument,1
\Encoding.ASCII.GetString(Encoding.Convert(Encoding.Default,\,1
this.panel5.Width,1
\"\.xls"\);\,1
\invLine.TotalPrice.ToString("\N2"\).CenterString(7)\,1
ConsoleStatusEnum.Open;,1
referenceTotalizerDate,1
\ev.EventDate.ToString("\dd/MM/yyyy\,1
\client.Connect(this.clientIp,\,1
toRemoveGen.Add(ac);,1
values);,1
\string.Format("\ΕΥΧΑΡΙΣΤΟΥΜΕ\,1
\this.QueryResolveAlarm(this,\,1
systemEventDatumBindingSource,1
List<Data.OutdoorPaymentTerminal>,1
\SetPrice,\,1
display,1
contextMenuStrip1,1
maxC.Height,1
connectionTypeDropDown,1
tankRadDropDownList1,1
\"\.out"\;\,1
BaseMessage>();,1
4),1
toRemoveDisp,1
//vtank.FillingStartTankLevel,1
dtTo);,1
EntityIdentity,1
4,1
phone1Label,1
tableLayoutPanel1.GetColumnWidths().Min(a,1
visible,1
TankLinearGauge,1
GetMultiNozzleInfoReturn,1
reports,1
tank.LastWaterHeight,1
q),1
\invoiceLines.Add("\"\);\,1
Reports.LiterCheckReport();,1
Telerik.WinControls.Enumerations.ToggleState.Indeterminate),1
decrypted,1
Data.DatabaseModel;,1
MessageKindEnum.EnableOTP;,1
DispenserControl,1
invoiceLines.Add(discountSum.RightString(printerLineWidth));,1
VirtualDispensers,1
Reports.BalanceReports.PumpBalanceReport();,1
(Common.Enumerators.ApplicationUserLevelEnum)user.UserLevel;,1
emsg,1
this.traders;,1
[PK_OilCompany],1
ntext,1
btnChangeShift,1
AlarmControl,1
have,1
\c,\,1
(Common.Enumerators.FuelPointStatusEnum)dispenser.PhysicalState;,1
EventHandler(controllerThread_RefreshAlerts);,1
img;,1
fts),1
\"\\\{0}.txt"\,\,1
Saves,1
\name="\curVol"\></param>\,1
[dbo].[SaleDataView],1
smtpPortEditor,1
lookups,1
ds4.DataSource,1
\name="\invoice"\></param>\,1
ΣΕΙΡΑ,1
!al.LogoffTime.HasValue).FirstOrDefault();,1
officialPumpNumberRadSpinEditor,1
Object:,1
[IsDisabled],1
ΗΜΕΡΟΜΗΝΙΑ,1
(VirtualTank,1
ds3.DataSource,1
this.selectInvoiceControl1.LoadData();,1
Common.Enumerators.SendLogActionEnum.TankFilling;,1
alert.FixedSize,1
AlertHandler.Instance.WireUpEvents();,1
toSerialize),1
this.GetDispensers();,1
qGroups,1
nozzleDescriptionLabel,1
setted,1
alarms.Where(a=>a.DeviceId,1
s.ShiftId.HasValue,1
width);,1
\dbo.TankSale.TankSaleId,\,1
TankLevelHistory,1
tank.GetTankAlertThreshold()),1
footerPanel,1
\endValues,\,1
group,1
Common.Enumerators.FuelPointStatusEnum.Idle),1
invoice.InvoiceType.Printable),1
totalAmountLabel,1
FuelPumpSettings,1
List<BaseMessage>,1
Common.Enumerators.AlarmEnum.FuelIncrease:,1
ds2.DataSource,1
SelectPrintedInvoiceForm,1
offsetWaterVolumeRadSpinEditor,1
dirInfo,1
Common.Enumerators.AlarmEnum.NozzleTotalError:,1
/Α.Φ.Μ.:[CompanyVATNumber],1
(!ftlist.Contains(nozzle.FuelTypeDescription)),1
alarm.AlertType),1
this.objectsToDispose.Add(subReport4);,1
nz.NozzleOfficialNumber;,1
[OldValue],1
(e.Node.CheckState,1
button1,1
waitingClock1,1
AlertGrid_QueryRemovrControl(object,1
newTotals),1
(gr,1
shiftBindingSource,1
(!sysEv.AlarmType.HasValue),1
s.EntityIdentity,1
totalVolumeLabel,1
f.Description).ToArray();,1
deviceSerialNumberText,1
\dir.GetFiles("\*.out"\);\,1
labelTotalPrice,1
[PRIMARY],1
\N&apos;[DatabaseName]&apos;,\,1
Xarti,1
v1.1.4,1
\xmlSerializer.Serialize(textWriter,\,1
this.ApplyUser();,1
if(tank,1
tankAlert,1
get,1
thermal,1
System.Threading.Thread.Sleep(250);,1
\"\InvoiceLines"\;\,1
taxDeviceType,1
ds1.DataSource,1
UI.SelectionForms.SelectBalanceForm,1
Id,1
fileName2,1
\(Common.Enumerators.TankStatusEnum)tank.PhysicalState,\,1
labelUnitPrice,1
sumOutNormal;,1
\1000).ToString("\N0"\);\,1
\lhPrinter,0);\,1
path);,1
delete,1
(LOCK_ESCALATION,1
[varbinary](max),1
radPageViewPage6,1
(aControl.CurrentAlarm.DatabaseEntityId,1
SUM(,1
slog.Action,1
ds5.DataSource,1
(balance,1
(ft,1
occured,1
if(System.IO.File.Exists(newFileName)),1
s.SalesTransaction.ShiftId,1
Συναγερμών,1
loggon.ApplicationUserLoggonId,1
dbo.TankLevelStartView,1
btnUsersLimited,1
Change,1
salesDateTo,1
radWaitingBar1,1
radMenuItem3,1
tank.Alerts),1
tdb.GetLastValidLevel());//,1
controllerThread_AlarmRaised(object,1
‘0’,1
\this.controllerThread.AddOTPDispenser(terminal.TerminalId,\,1
sale.SaleId).Count(),1
controlling,1
(char)(int.Parse(c));,1
wizardPage1,1
=&apos;89499fe5-f0fd-4de6-b239-c74df1b3fe41&apos;,1
oldLoggon,1
tankFillingViewBindingSource,1
\((Telerik.Reporting.SubReport)report.Items["\reportFooter"\].Items["\subReport1"\]).ReportSource\,1
To,1
data.ResolveText,1
Reports.SaleReportDispenser,1
st.Nozzle.Description,1
Reports.ShiftReportDispenser,1
this.database.Nozzles.Where(n=>n.NozzleId,1
initiating,1
ftp.FuelType.Name,1
SendLog,1
btnControllers,1
necessary,1
data.AlamId,1
Μεθόδου,1
userLevelLabel,1
******/,1
client,1
\this.PrintText(text,\,1
\"\FuelType"\)\,1
(int)((this.dispenser.ActiveNozzle.CurrentSaleTotalPrice,1
bright,1
user.ApplicationUserId;,1
this.invoicesProcessed.Remove(id);,1
System.Threading.Thread.Sleep(100);,1
NozzleControl,1
\"\V\x41\0"\;\,1
SelectInvoiceTypeForm,1
\decimal(18,\,1
(dispenser.CurrentVendingMachineSale,1
\startValues,\,1
cpc,1
Amount,1
cached,1
thermalCoeficientRadSpinEditor,1
dbo.SalesTrans,1
\"\Δεξαμενή"\;\,1
descriptionLabel,1
AlertsForm,1
ev.Nozzle.OfficialNozzleNumber),1
\"\InvoicePrints"\;\,1
MessageTypeEnum.DisableOPT),1
toSerialize);,1
exposed,1
radMenuItem7,1
\tf.TransactionTimeEnd.ToString("\dd/MM/yyyy\,1
\sale,\,1
NozzleStatusEnum.Idle;,1
dispenserNameLab,1
via,1
(alertsToKeep.Contains(alert)),1
e.InvoiceId).FirstOrDefault();,1
GUID,1
titrimetryBindingSource,1
ftpc.NozzleId).FirstOrDefault();,1
\"\Παραλαβή"\;\,1
subReport1.ReportParameters[1].Value,1
subReportSource4,1
SelectShift,1
(!dirInfo.Exists),1
1));,1
ΕΚΔΟΤΗΣ,1
Reports.SaleReportDispenser();,1
Common.Enumerators.TankStatusEnum.Error),1
hreadController,1
App.Mediator.MediatorWorking;,1
nozzle.Dispenser.Nozzles.Where(nn,1
tank.SetReferenceValues();,1
A,1
Εναρξη,1
\foo,1
File,1
alarmType,1
cpc.FuelType.ToString(),1
Console.WriteLine(sendObject.GetType().Name);,1
\workFlow.Controller.SetNozzlePrice(workFlow.Dispenser.ChannelId,\,1
TotalIn,1
Reports.NozzleTotalsReport();,1
(decimal.Parse(dataNow.Value),1
System.IO.FileSystemEventHandler(watcher_Created);,1
radMenuButtonItem1,1
(vd.Alerts.Where(a,1
Is,1
\f_2245b.Add(n.Dispenser.PumpSerialNumber,\,1
VirtualDevices.VirtualTank;,1
phone2RadTextBox,1
desc).ToArray();,1
Communication.IncomeRecieptClass,1
\([TitrimetryLevelId],[Height],[Volume])\,1
SelectTraderForm,1
[PK_ChangeLog],1
\sendObject,\,1
this.database.Invoices.Where(i,1
phoneTextBox,1
VirtualDevices.VirtualTankFillingInfo,1
emsg1.ErrorDescription,1
Alerts,1
GetMultiNozzleInfo;,1
labelCustomer,1
this.database.InvoiceLines);,1
InvoiceForm,1
CAST(0.001008000,1
radTextBox3,1
\UI.Controls.BitmapFilter.GaussianBlur(bmp,\,1
check,1
elapsedTime,1
Time,1
density);,1
e.SignString;,1
this.currentAlarm.DatabaseEntityId;,1
radLabel16,1
microFont,1
LevelS,1
balance.BalanceId.ToString());,1
this.dispenser.AddressId;,1
this.controller.GetDispensers();,1
LastValidLevel;,1
subReportSource1.ReportDocument,1
tank.GetLevelAtTime(balance.TimeStart);,1
this.controller.Sa,1
invoice.Notes,1
this.outdoorPaymentTerminalScheduleBindingSource.DataSource,1
invoice.DiscountAmount,1
nzModel.NozzleId,1
VirtualDevice,1
these,1
currentVolume,1
thread's,1
tank.ReferenceLevel,1
if(this.invoicesProcessed.Contains(id)),1
possible,1
this.panelDispenser.ResumeLayout();,1
restarting,1
\dbo.TankSale.CRC,\,1
printerSettings,1
\([SalesTransactionId],[EndLevel])\,1
taxLine,1
[dbo].[SalesTransaction],1
validValues[1];,1
q;,1
\dbo.TankSale.SalesTransactionId,\,1
titrimetry.PrintDate,1
\"\SystemEvent"\:\,1
\//processor.PrintReport(report,\,1
